Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,遇到阻力铁棒横扫，助力加大铁棒加粗。哈哈哈,10,China Progress,Influencer
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,工资3000,6,China Progress,Influencer
0,117000,227,"(2023, 6, 6)",运动精英,7402,143,刘翔永远的神,6,China Progress,None
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,49年之后，中国人的脸上才终于出现了发自内心的笑容,5,China Progress,None
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,河山统一,8,China Progress,Media
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,致敬,9,China Progress,None
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,前边拍的都是人  到2023只有景  多少有点跳脱,6,China Progress,None
1,484000,817,"(2024, 5, 24)",鹿头军师,491289,106,?,2,China Progress,Famous Content Creator
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,太快了,8,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,嘿嘿嘿,6,China Progress,Media
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,碳中和,5,China Progress,Media
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,那肯定不可能啊,4,China Progress,Influencer
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,你不能指望诞生过汉唐帝国的土地上人民的雄心,10,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,小国无论怎样发展都无法威胁到美国的统治地位，而大国则不同。,5,China Progress,Influencer
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,你大唐远不如20世纪,9,China Progress,None
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,哈哈哈，前面的说瓦良格的那位现在被挂在航吧示众,9,China Progress,Government
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,好！,8,China Progress,None
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,前面说到历史一个二个沉默，这里就向狗走出牢笼一样开始叫,8,China Progress,Influencer
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,1928年的威利号汽船是第一部有声动画，中国仅用了7年,9,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,不严谨了啊 这时候喊什么明成祖,3,China Progress,None
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,深有感触,1,China Progress,Influencer
5,404000,449,"(2022, 10, 17)",央视新闻,20927290,24,有,4,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,南辕北辙嘛,7,China Progress,Media
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,蛋蛋,5,China Progress,Influencer
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,这视频里的人很多还健在呢,7,China Progress,None
4,490000,429,"(2021, 5, 4)",共青团中央,11416633,131,人民万岁,2,China Progress,Government
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,汕头是怎么没得,8,China Progress,None
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,所以成为政治精英的保质期会高过经济精英，钱其实没那么保值,9,China Progress,Influencer
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,虽然改编但也神作,6,China Progress,Government
0,129000,126,"(2023, 12, 31)",种花家雄兔,1132,163,装个飞爪，无楼梯可上二层楼，过深沟,5,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,台湾？！！,9,China Progress,Media
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,14亿人，人均资源消耗跟老美一样那生产力得发达成什么样,2,China Progress,None
0,922,20,"(2024, 6, 22)",康嗣岁,2155,35,脆皮肠,5,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,栉风沐雨山河不朽,7,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,天神下凡,10,China Progress,None
5,1614000,2159,"(2022, 10, 15)",人民日报,16202447,137,又美又绝,8,China Progress,Media
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,没有大唐的胸怀 更没有大明开辟海路的勇气,7,China Progress,Famous Content Creator
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,还有虹猫蓝兔七侠传，蓝猫淘气三千问，奇奇颗颗历险记,10,China Progress,None
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,能没有手么。。。。。,5,China Progress,Government
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,张翻译也敢说，近来和谐政策变了，看他们身份就知道是国家队下放的！,10,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,苏联打阿富汗就是想吞并从而拿到出海口，打完让它变成傀儡就完事了,6,China Progress,Media
0,100000,875,"(2023, 3, 17)",车轮哥Wheelsboy,180573,173,因为中国人不骗中国人,3,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,祖国万岁！,6,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,大送 要来啦,6,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,大夫？dafu?daifu?,8,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,时代的一粒沙，落到个人头上就是一座山,7,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,因为武将受到限制（怕造反），宋是文官领军制约武将，但是读书人其实不会带兵，搞不清怎么提升军队战斗力，就盲目堆人头,7,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,司马氏大逃杀,5,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,明治全面西化是TM真靠自己？！红字你挺懂呀。,4,China Progress,Famous Content Creator
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,这盛世如您所愿,10,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,我来了,6,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,学霸看学渣做题,10,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,来辣,8,China Progress,Media
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,祖国的血管,10,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,还有项羽同志的，大丈夫当如是,6,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,有的兄弟，有的,8,China Progress,None
5,157000,350,"(2021, 1, 20)",科学网,220879,132,头皮发麻,8,China Progress,Media
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,就是周深唱得～,6,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,这是哪个翻译的？此人不能留。把实话翻译出去了。,10,China Progress,Media
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,战略不会错,10,China Progress,Influencer
0,107000,226,"(2023, 3, 12)",读书看世界m,7640,135,先涨点工资,10,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,太阳出来了,9,China Progress,None
0,247000,383,"(2024, 6, 5)",卢麒元演说,348735,130,做刘裕,2,China Progress,None
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,链接会不会打架,3,China Progress,Influencer
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,有意思的观点,1,China Progress,Influencer
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,我也ka了,4,China Progress,Influencer
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,思聪：我们东风很大，请美老板忍一下，，，，,2,China Progress,Famous Content Creator
5,265000,378,"(2023, 10, 1)",央视新闻,20927290,28,遥遥领先,7,China Progress,Media
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,莫mo d,7,China Progress,Famous Content Creator
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,因为兔子觉得贵了,3,China Progress,Influencer
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,想想话费网费还真是加量不加价,3,China Progress,Influencer
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,诶，是没声音了？,5,China Progress,None
5,560000,341,"(2025, 2, 17)",人民日报,16202447,141,感谢华为,10,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,我就看看一个小时后 还有多少弹幕,8,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,金政委好！！！,9,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,必须的,8,China Progress,None
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,俘虏，这个UP没什么常识,1,China Progress,Influencer
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,吹牛,5,China Progress,None
1,484000,817,"(2024, 5, 24)",鹿头军师,491289,106,哈哈哈哈哈哈哈哈哈,5,China Progress,Famous Content Creator
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,确实，差距不能越来越大,3,China Progress,Famous Content Creator
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,md，设计有屁用，还占用人才库,2,China Progress,Famous Content Creator
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,美国苏联都反对解放军渡过长江,1,China Progress,Influencer
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,不会忘,10,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,开门，自由贸易！,6,China Progress,Famous Content Creator
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,口音太重了,9,China Progress,Media
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,先辈的旗帜,6,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,主席的生平真的讲，连写小说都不敢这么写，简直太了不起了，很多我们当时认为错的东西，回头一看发现完全是正确的,10,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,预测大成功！,8,China Progress,Media
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,我，科研，打钱,7,China Progress,None
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,军刀走了,5,China Progress,Government
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,up视频里挖的坑够把自己给埋了（）,1,China Progress,Famous Content Creator
0,230000,427,"(2023, 10, 25)",马克白兰地,276232,23,有人看到我的弹幕吗,4,China Progress,None
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,不是富不过三代，财富能够累计，创造力不行，创造力累计就会后代把自己推翻了,8,China Progress,Influencer
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,q版三国啊啊啊啊啊啊啊啊啊！！！,1,China Progress,Famous Content Creator
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上号！,10,China Progress,None
0,247000,383,"(2024, 6, 5)",卢麒元演说,348735,130,感觉岳飞更牛逼了,8,China Progress,None
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,挺多动物园都有这个，可能人家没展示出来,1,China Progress,Influencer
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,????,2,China Progress,Famous Content Creator
5,265000,378,"(2023, 10, 1)",央视新闻,20927290,28,遥遥领先！,3,China Progress,Media
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,内心毫无波澜,6,China Progress,Influencer
0,101000,582,"(2025, 1, 22)",财富论Pro,608,102,更强！！！,1,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,舒克和贝塔！,5,China Progress,Famous Content Creator
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,是单纯数字游戏,9,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,好多直播平台的女主播也叫桃子,9,China Progress,None
0,423000,476,"(2019, 7, 22)",2的弓可4,340,73,这些弹幕是当这是实时聊天吗,1,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,果然这里没人看啊,5,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,世界中心,8,China Progress,None
0,247000,383,"(2024, 6, 5)",卢麒元演说,348735,130,两位大佬,10,China Progress,None
0,129000,126,"(2023, 12, 31)",种花家雄兔,1132,163,韩国印度一如既往的搞笑频道,7,China Progress,None
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,这还不远吗,8,China Progress,Famous Content Creator
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,韩国也是厉害,5,China Progress,None
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,居然遇到同样爱好的人,3,China Progress,Influencer
1,874000,751,"(2024, 2, 4)",-战舰波将金-,594158,20,？,5,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,事与愿违，现在谈崩了。。。。,6,China Progress,Media
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,这在华盛顿和孟菲斯都见到过,8,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,商朝…有庙号吗？头一次听说啊,10,China Progress,None
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,人家汽油便宜肉便宜全民医保,5,China Progress,Influencer
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,再往上调日本就快成发展中了,9,China Progress,None
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,喜欢,6,China Progress,Government
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,披着国家外衣的文明,6,China Progress,None
5,1614000,2159,"(2022, 10, 15)",人民日报,16202447,137,禾下乘凉,4,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,弹幕真把自己当回事了,9,China Progress,None
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,不买房，不租房？,6,China Progress,Influencer
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,弹幕真的二极管,4,China Progress,Influencer
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,泪目！！！,7,China Progress,Media
0,6620,53,"(2025, 1, 6)",海外见闻,4325,165,可以了，以前大家都说几十年doge,9,China Progress,None
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,《环大西洋》,2,China Progress,Government
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,上海微电子28nm光刻机研发成功,4,China Progress,Famous Content Creator
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,京剧猫,5,China Progress,None
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,中国和美国有时差，人家高峰期堵车,6,China Progress,Famous Content Creator
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,网红跟精英有个毛关系啊请问。什么乱七八糟的。,6,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,哈哈哈哈哈哈哈哈哈,6,China Progress,Media
5,1614000,2159,"(2022, 10, 15)",人民日报,16202447,137,雄起,4,China Progress,Media
0,247000,383,"(2024, 6, 5)",卢麒元演说,348735,130,后世所说的儒早已不是孔子口中的儒了，在统治阶层眼里的儒几乎剩下法家的法了,10,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,赵构是真能狗,4,China Progress,None
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,一句我靠行天下,5,China Progress,Famous Content Creator
0,100000,875,"(2023, 3, 17)",车轮哥Wheelsboy,180573,173,老外正面是因为不理解，中国负面是因为误会+了解双重因素,1,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,这是实话,3,China Progress,Famous Content Creator
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,想哭,8,China Progress,None
5,646000,217,"(2022, 10, 7)",人民日报,16202419,2,向伟大的中国人民致敬（也算上我，嘿嘿）,6,China Progress,Media
5,305000,357,"(2021, 6, 25)",河南民生频道大参考,196515,33,三连给河南卫视,1,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,没啥可惜的，符坚的统治并不稳固，他死后，前秦就分崩离析了,5,China Progress,None
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,秦汉唐都是一群明君 清朝头铁还菜的不行,6,China Progress,Famous Content Creator
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,这全是不是中国历史,10,China Progress,Famous Content Creator
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,挂不得,4,China Progress,Influencer
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,搞反了吧,3,China Progress,Government
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,人皇是洪荒小说杜撰的，都特喵当历史了？,5,China Progress,None
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,人均10套房才够,5,China Progress,Influencer
0,33000,326,"(2021, 9, 21)",西毒财经,9927,83,我不配,5,China Progress,None
5,40000,45,"(2022, 7, 30)",人民网,3995322,44,向最可爱的人致敬,9,China Progress,Media
0,119000,397,"(2024, 3, 14)",实习证明小九老师,45385,140,边哭边用加特林突突他，哈哈哈,4,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,集体生产啊,6,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,干得好！日本活该,9,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,谢谢政委,5,China Progress,Media
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,伟大,6,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,@歼十改,7,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,就是,10,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,我都没看过我觉得我没救了,6,China Progress,Famous Content Creator
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,美国的衰落也是肉眼可见的,10,China Progress,None
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,当时自行车后轮把我脚踝卡进去了,7,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,哈哈哈哈哈哈哈哈哈哈哈哈哈,8,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,微博、网易、知乎，都有歪粿壬的渗透！！,10,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,幻听越来越严重了,2,China Progress,None
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,这公路网也太密集了,6,China Progress,Media
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,把水份挤掉，回归真实,8,China Progress,Influencer
0,33000,326,"(2021, 9, 21)",西毒财经,9927,83,哈哈哈就像房地产商一样，霸王合同,9,China Progress,None
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,我们不容易,6,China Progress,Famous Content Creator
5,265000,378,"(2023, 10, 1)",央视新闻,20927290,28,遥遥领先,6,China Progress,Media
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,开心个屁,7,China Progress,Famous Content Creator
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,我会像祖国爱我一样爱祖国,10,China Progress,Media
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,人民万岁,4,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,洛阳风水不好,8,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,别说是3和5，就是3和4，也是时间对高的一方有利啊,5,China Progress,Media
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,黑甲呢,2,China Progress,Famous Content Creator
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,红色相簿3,2,China Progress,Influencer
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,各有优劣吧,6,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,上下五千年一路打杀来,7,China Progress,None
1,240000,468,"(2023, 6, 16)",司空离,126032,49,觉民行道,2,China Progress,Famous Content Creator
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,三连给了！,6,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,位面之子-刘秀,5,China Progress,None
0,287000,473,"(2020, 9, 9)",八戒爱解说,715,47,没有没有，哪里哪里,3,China Progress,None
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,海思哪里凉了？？,1,China Progress,Famous Content Creator
0,51000,52,"(2019, 12, 7)",清凉历史频道,145714,164,发展中国家就应该这样，毕竟可以沿着发达国家的路走。等真的走到世界最前面的时候再来自下而上,10,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,20250202 20:58分全部看完了,4,China Progress,None
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,美国去哪找战略,5,China Progress,None
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,30年前同城贫富差距小，现在同一个城市贫富差距也很大,6,China Progress,Famous Content Creator
0,100000,875,"(2023, 3, 17)",车轮哥Wheelsboy,180573,173,中国车当然好，但是每一辆都好，就不显得这一辆有多么好么。没办法，市场就是这么卷,4,China Progress,None
4,228000,828,"(2021, 12, 28)",共青团中央,11416626,34,为什么我的眼里常含泪水，因为我对这土地爱得深沉——艾青,3,China Progress,Government
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,LOL皮肤半价，大家快乐买啊，马化腾都亏炸了,7,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,天哪4小时,10,China Progress,None
0,230000,427,"(2023, 10, 25)",马克白兰地,276232,23,有点像印度的种姓,4,China Progress,None
0,287000,473,"(2020, 9, 9)",八戒爱解说,715,47,然而并没有,9,China Progress,None
0,107000,226,"(2023, 3, 12)",读书看世界m,7640,135,全是理论大师,4,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,好事不出门，坏事传千里,9,China Progress,Media
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,哈哈哈哈,6,China Progress,Government
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,笑喷了,5,China Progress,None
5,1614000,2159,"(2022, 10, 15)",人民日报,16202447,137,赶紧出个类似风格的动画电影吧,8,China Progress,Media
1,48000,196,"(2022, 7, 25)",Alex世界之旅,123853,32,人民万岁,6,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,进度条警告,7,China Progress,Media
5,265000,378,"(2023, 10, 1)",央视新闻,20927290,28,北京明白,6,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,时间,8,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,李小龙（美国人）VS超人（美国人）？,3,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,联想,5,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,日本就算了,6,China Progress,Media
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,没有工人哪有工厂,3,China Progress,Influencer
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,勾股定理,4,China Progress,Famous Content Creator
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,首领 不是南普首邻,1,China Progress,Influencer
1,484000,817,"(2024, 5, 24)",鹿头军师,491289,106,66666,6,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,上帝管饭吗?,9,China Progress,Media
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,入坑了。,8,China Progress,None
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,小米呢？,5,China Progress,Famous Content Creator
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,西方的个人主义虽然科技发达，但是却是因为没有团结的力量，从而导致越来越追不上中国。这是我个人的意见哈。,7,China Progress,Media
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,才读了多少书，就敢去抨击温老,3,China Progress,Influencer
2,72000,1477,"(2022, 5, 25)",赛车手谢欣哲,244611,26,法家阵营国人齐聚啊,4,China Progress,Influencer
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,未完待续！,6,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,苏联裂开了,6,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,震惊！,8,China Progress,Media
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,正在用长江的！,7,China Progress,Famous Content Creator
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,注意说话的内容,5,China Progress,Government
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,抱着我的chern的微分几何,5,China Progress,Famous Content Creator
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,真正的聪明人 不走会被弄,10,China Progress,Famous Content Creator
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,来人！上路灯和绳索！吊死他们！,10,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,开哭！,9,China Progress,None
0,117000,227,"(2023, 6, 6)",运动精英,7402,143,苏神,7,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,会！,9,China Progress,None
0,58000,250,"(2021, 10, 21)",why星人来聊,13436,107,半导体更拉了,5,China Progress,None
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,有什么服的，我们起步晚，一起走的话指不定谁快呢,1,China Progress,Famous Content Creator
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,有没有画江湖,2,China Progress,Famous Content Creator
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,只要上了金融的趟，你就别想再搞产业了。除非有人拿枪抵着你的头。,1,China Progress,Famous Content Creator
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,直接帮我们统一了思想,7,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,真实,5,China Progress,Media
0,8157,22,"(2024, 11, 19)",海贼说体育,4445,78,需要开民智,8,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,世界只有中国没有，没有讲哲学的动漫,10,China Progress,Famous Content Creator
0,562000,595,"(2020, 9, 18)",沉默的梵妮,915,99,已三连 借一下给学生上课用 不商用,5,China Progress,None
0,99000,880,"(2025, 2, 4)",吃瓜蒙主,178766,59,文明,2,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,要是按照实际购买力算研发投入 我们应该是美国三倍,6,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,这盛世，如您所愿,10,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,打到欧洲去！,8,China Progress,None
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,客观点各位，别太悲观但也别盲目乐观,10,China Progress,Influencer
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,你回你的北美继续当霸王  我们没兴趣控制你们,7,China Progress,Influencer
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,天下何人不通共,10,China Progress,Influencer
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,喜欢你,5,China Progress,Famous Content Creator
0,119000,397,"(2024, 3, 14)",实习证明小九老师,45385,140,我们10后也上 不过我擅长当 老六 和 医学 我还可以煮饭,8,China Progress,None
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,94年我出生了,4,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,先进？这东西周朝就有了,9,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,开始背诵历史,5,China Progress,None
